Track ID,ROI ID,Track  (um),Track duration (s),Track speed (um/s),x1,y1,x2,y2
1,0002-0003-0059,0.823,60,0.014,52,6,65,0
2,0002-0003-0066,0.760,70,0.011,60,7,72,0
