7.5,15,6,10,17.5,12.5,12.5,10,7.5
0.54,1.26,0.24,0.66,1.32,1.32,1.56,0.72,0.66
0.48,1.14,0.3,0.8399999999999999,1.5,1.32,1.6799999999999997,0.41999999999999993,0.41999999999999993
0.48,0.8399999999999999,0.3,0.72,1.44,0.8999999999999999,0.8399999999999999,0.54,0.48
0.3,1.32,0.3,0.54,1.32,1.02,0.41999999999999993,0.8399999999999999,0.54
0.41999999999999993,1.08,0.3,0.8999999999999999,1.56,1.26,0.96,0.48,0.41999999999999993
0.54,1.08,0.36,0.41999999999999993,1.02,1.2,1.02,0.66,0.48
0.54,1.32,0.36,0.8399999999999999,1.62,0.96,1.02,0.8399999999999999,0.41999999999999993
0.48,0.8999999999999999,0.41999999999999993,1.56,1.38,1.38,1.38,0.54,0.41999999999999993
0.54,1.02,0.3,1.08,1.56,0.8999999999999999,0.8999999999999999,0.54,0.41999999999999993
0.54,1.08,0.12,1.02,1.08,0.8999999999999999,1.08,0.72,0.36
0.78,1.56,0.3,1.26,1.56,1.14,0.6,0.72,0.41999999999999993
0.54,1.2,0.3,0.78,1.56,1.08,1.7999999999999998,0.66,0.36
0.54,1.2,0.36,0.8999999999999999,1.62,1.38,0.78,0.78,0.41999999999999993
0.54,1.38,0.36,0.96,1.44,0.72,0.8399999999999999,0.54,0.36
0.41999999999999993,1.5,0.36,0.8999999999999999,1.26,0.72,1.56,,0.54
0.41999999999999993,0.96,0.24,0.54,1.56,1.32,1.02,,
0.54,0.8399999999999999,0.24,0.66,1.56,1.08,1.08,,
0.54,1.14,0.3,1.98,1.32,1.38,0.8399999999999999,,
0.41999999999999993,0.78,0.3,0.78,1.5,1.14,1.5,,
0.6,0.96,0.24,0.3,1.7999999999999998,0.8399999999999999,0.8399999999999999,,
0.48,1.14,0.36,0.96,1.5,1.32,0.72,,
0.41999999999999993,1.2,0.41999999999999993,0.8399999999999999,1.5,1.5,0.78,,
0.6,1.14,0.36,0.8999999999999999,1.2,1.2,1.08,,
0.48,1.2,0.36,1.44,1.26,0.41999999999999993,1.08,,
0.41999999999999993,1.38,0.36,0.66,1.5,1.2,1.08,,
0.48,1.14,0.36,1.08,0.8399999999999999,1.14,1.7399999999999998,,
0.54,1.14,0.48,0.78,1.32,1.14,1.2,,
0.48,1.44,0.3,1.32,1.6799999999999997,1.02,1.56,,
0.6,0.8999999999999999,0.3,0.78,0.54,1.08,1.08,,
0.41999999999999993,1.26,0.41999999999999993,,0.72,1.14,,,
0.54,1.08,0.41999999999999993,,1.26,1.2,,,
0.6,1.32,0.41999999999999993,,1.8599999999999999,0.96,,,
0.48,0.48,0.3,,1.32,1.44,,,
0.54,1.08,0.36,,1.2,1.08,,,
0.48,1.14,0.36,,1.5,1.2,,,
0.48,1.08,0.36,,1.6799999999999997,0.36,,,
0.36,1.08,0.41999999999999993,,1.38,1.2,,,
0.48,1.08,0.3,,1.32,,,,
0.48,1.14,0.3,,1.6799999999999997,,,,
0.48,1.02,0.36,,,,,,
0.6,1.2,,,,,,,
0.54,0.41999999999999993,,,,,,,
0.48,1.5,,,,,,,
0.6,1.02,,,,,,,
0.54,0.8399999999999999,,,,,,,
0.54,1.2,,,,,,,
,0.96,,,,,,,
,1.08,,,,,,,
,1.14,,,,,,,
