Track ID,ROI ID,Track  (um),Track duration (s),Track speed (um/s),x1,y1,x2,y2
1,0002-0002-0059,1.076,40,0.027,50,4,67,0
2,0002-0003-0066,1.266,50,0.025,56,5,76,0
