7.5,15,6,10,17.5,12.5,12.5,10,7.5
4.5,12.5,7.166666666666667,23.666666666666668,20.0,10.166666666666666,11.666666666666666,7.5,4.333333333333333
10.5,12.666666666666666,7.333333333333333,3.6666666666666665,18.833333333333332,9.166666666666666,11.5,7.666666666666667,22.166666666666668
3.0,13.0,10.666666666666666,14.833333333333334,20.833333333333332,7.833333333333333,20.5,13.0,5.333333333333333
10.833333333333334,24.833333333333332,9.333333333333334,2.0,25.5,6.833333333333333,8.666666666666666,11.666666666666666,4.166666666666667
5.166666666666667,2.5,7.666666666666667,17.666666666666668,30.5,6.5,10.333333333333334,2.1666666666666665,2.1666666666666665
8.166666666666666,10.5,9.833333333333334,16.0,26.5,7.0,18.833333333333332,9.0,1.6666666666666667
7.833333333333333,2.6666666666666665,6.5,23.166666666666668,10.666666666666666,15.833333333333334,10.833333333333334,18.5,4.5
1.6666666666666667,4.833333333333333,7.666666666666667,10.666666666666666,25.666666666666668,24.0,10.5,3.3333333333333335,6.333333333333333
13.0,15.0,7.5,16.0,27.166666666666668,12.166666666666666,19.5,12.166666666666666,8.833333333333334
15.166666666666666,18.5,9.166666666666666,13.666666666666666,3.1666666666666665,19.0,18.5,4.5,6.333333333333333
1.0,6.666666666666667,4.5,4.666666666666667,25.333333333333332,11.0,4.333333333333333,4.0,11.166666666666666
7.666666666666667,10.833333333333334,2.8333333333333335,3.0,21.166666666666668,24.166666666666668,12.166666666666666,3.5,7.5
3.8333333333333335,10.333333333333334,5.166666666666667,17.833333333333332,13.0,16.333333333333332,1.5,9.833333333333334,15.166666666666666
3.1666666666666665,12.166666666666666,3.6666666666666665,13.5,23.666666666666668,15.333333333333334,21.5,8.166666666666666,2.3333333333333335
4.166666666666667,11.333333333333334,19.0,16.833333333333332,24.166666666666668,13.166666666666666,13.166666666666666,,19.166666666666668
14.0,18.833333333333332,5.5,1.6666666666666667,6.166666666666667,22.0,15.833333333333334,,
6.333333333333333,3.1666666666666665,5.833333333333333,1.6666666666666667,18.666666666666668,1.6666666666666667,23.166666666666668,,
12.333333333333334,21.333333333333332,9.833333333333334,8.5,20.166666666666668,12.5,22.5,,
2.0,16.833333333333332,16.166666666666668,21.166666666666668,9.833333333333334,22.166666666666668,15.833333333333334,,
12.166666666666666,6.333333333333333,4.166666666666667,17.0,26.333333333333332,22.333333333333332,20.5,,
5.833333333333333,17.833333333333332,2.0,16.166666666666668,20.0,23.0,2.6666666666666665,,
4.5,20.166666666666668,6.0,4.0,13.666666666666666,6.833333333333333,1.5,,
16.5,14.166666666666666,3.3333333333333335,6.666666666666667,23.333333333333332,16.333333333333332,19.166666666666668,,
10.833333333333334,7.833333333333333,1.3333333333333333,8.5,10.0,5.166666666666667,14.333333333333334,,
7.0,17.0,5.666666666666667,20.166666666666668,21.0,28.0,22.0,,
4.333333333333333,21.333333333333332,1.3333333333333333,18.5,2.5,2.5,14.666666666666666,,
1.0,13.333333333333334,1.8333333333333333,19.833333333333332,22.666666666666668,5.0,21.166666666666668,,
5.166666666666667,17.166666666666668,2.8333333333333335,10.0,14.666666666666666,12.333333333333334,15.0,,
5.166666666666667,19.166666666666668,5.166666666666667,9.333333333333334,4.166666666666667,22.0,21.333333333333332,,
7.166666666666667,22.0,4.833333333333333,,2.3333333333333335,11.166666666666666,,,
19.0,9.333333333333334,4.833333333333333,,23.333333333333332,21.5,,,
9.5,19.666666666666668,1.6666666666666667,,19.833333333333332,23.833333333333332,,,
13.166666666666666,6.5,3.6666666666666665,,11.166666666666666,23.833333333333332,,,
6.666666666666667,16.166666666666668,7.0,,14.5,13.666666666666666,,,
5.5,24.666666666666668,5.5,,3.5,24.833333333333332,,,
5.5,11.5,3.0,,19.166666666666668,7.166666666666667,,,
6.166666666666667,10.833333333333334,2.6666666666666665,,5.5,25.0,,,
15.333333333333334,20.833333333333332,7.833333333333333,,5.833333333333333,,,,
9.5,7.0,10.666666666666666,,19.5,,,,
2.0,13.5,8.0,,,,,,
11.0,8.0,,,,,,,
4.166666666666667,18.833333333333332,,,,,,,
2.3333333333333335,8.5,,,,,,,
16.166666666666668,19.166666666666668,,,,,,,
9.5,21.833333333333332,,,,,,,
9.5,4.5,,,,,,,
,8.666666666666666,,,,,,,
,14.5,,,,,,,
,17.0,,,,,,,
