,n values,chimin
171,2.7185929648241207,536.203261599394
172,2.728643216080402,536.8902042945818
173,2.7386934673366836,537.5814499899667
174,2.748743718592965,538.2769127865367
175,2.758793969849246,538.9765073593521
176,2.7688442211055277,539.6801489617618
177,2.778894472361809,540.3877534294043
178,2.7889447236180906,541.0992371839948
179,2.798994974874372,541.8145172369088
180,2.809045226130653,542.5335111925637
181,2.819095477386935,543.2561372516053
182,2.829145728643216,543.982314213906
183,2.8391959798994977,544.711961481376
184,2.849246231155779,545.4449989536332
185,2.85929648241206,546.1813474398097
186,2.869346733668342,546.920928071749
187,2.879396984924623,547.6636626837478
188,2.8894472361809047,548.4094737235687
189,2.899497487437186,549.1582842542462
190,2.909547738693467,549.9100179557424
191,2.919597989949749,550.6645991264548
192,2.92964824120603,551.4219526845854
193,2.9396984924623117,552.1820041693686
194,2.949748743718593,552.9446797421685
195,2.959798994974874,553.7099061874451
196,2.969849246231156,554.4776109135967
197,2.9798994974874375,555.2477219536787
198,2.9899497487437188,556.020167966007
199,3.0,556.7948782346448
