Track ID,ROI ID,Track  (um),Track duration (s),Track speed (um/s),x1,y1,x2,y2
1,0004-0135,1.013,80,0.013,127,8,143,0
2,0004-0141,1.456,90,0.016,130,9,153,0
3,0004-0115,1.393,80,0.017,103,8,125,0
4,0005-0123,1.772,90,0.020,108,9,136,0
5,0004-0144,1.203,80,0.015,134,8,153,0
6,0005-0155,2.152,90,0.024,138,9,172,0
