Track ID,ROI ID,Track  (um),Track duration (s),Track speed (um/s),x1,y1,x2,y2
1,0004-0050,1.203,80,0.015,41,8,60,0
2,0004-0056,1.203,90,0.013,46,9,65,0
3,0004-0149,1.076,80,0.013,140,8,157,0
4,0004-0157,1.076,90,0.012,148,9,165,0
5,0004-0121,1.203,80,0.015,111,8,130,0
6,0004-0129,1.203,90,0.013,119,9,138,0
