10,15,7.5,12.5,20
0.08333333333333333,0.5833333333333334,4.583333333333333,2.0833333333333335,0.9166666666666666
5.75,8.916666666666666,0.9166666666666666,1.75,2.0833333333333335
0.08333333333333333,0.4166666666666667,13.416666666666666,1.75,0.25
0.4166666666666667,0.4166666666666667,13.583333333333334,2.25,0.4166666666666667
-0.08333333333333333,0.4166666666666667,0.5833333333333334,10.25,0.25
-0.08333333333333333,-0.08333333333333333,8.916666666666666,1.9166666666666667,0.75
0.08333333333333333,0.4166666666666667,3.0833333333333335,1.4166666666666667,-0.25
0.08333333333333333,3.0833333333333335,1.0833333333333333,1.5833333333333333,0.75
-0.08333333333333333,0.08333333333333333,3.5833333333333335,0.4166666666666667,0.4166666666666667
-0.08333333333333333,-0.25,1.25,11.416666666666666,9.416666666666666
0.08333333333333333,0.4166666666666667,0.75,7.583333333333333,0.4166666666666667
-0.08333333333333333,0.5833333333333334,,6.416666666666667,0.4166666666666667
0.08333333333333333,2.25,,2.75,0.5833333333333334
10.916666666666666,0.4166666666666667,,0.5833333333333334,0.4166666666666667
0.08333333333333333,0.5833333333333334,,2.25,0.4166666666666667
0.08333333333333333,0.4166666666666667,,7.083333333333333,0.4166666666666667
-0.08333333333333333,0.4166666666666667,,6.583333333333333,1.0833333333333333
,-0.4166666666666667,,2.0833333333333335,0.25
,1.0833333333333333,,0.5833333333333334,0.25
,9.583333333333334,,1.5833333333333333,0.4166666666666667
,0.4166666666666667,,,0.5833333333333334
,0.25,,,0.4166666666666667
,9.083333333333334,,,0.4166666666666667
,7.416666666666667,,,1.4166666666666667
,7.25,,,0.25
,0.75,,,0.25
,0.5833333333333334,,,0.4166666666666667
,9.25,,,0.4166666666666667
,3.25,,,0.4166666666666667
,1.4166666666666667,,,6.75
,0.9166666666666666,,,
,0.25,,,
,1.5833333333333333,,,
