Track ID,ROI ID,Track  (um),Track duration (s),Track speed (um/s),x1,y1,x2,y2
1,0004-0187,1.646,80,0.021,173,8,199,0
2,0004-0193,2.026,90,0.023,176,9,208,0
3,0007-0194,2.152,140,0.015,176,14,210,0
4,0007-0193,1.582,150,0.011,180,15,205,0
5,0004-0265,1.139,80,0.014,256,8,274,0
6,0004-0264,1.076,90,0.012,256,9,273,0
7,0007-0282,1.393,140,0.010,271,14,293,0
8,0007-0289,1.962,150,0.013,273,15,304,0
