10,15,7.5,12.5,20
0.48,0.54,0.41999999999999993,0.6,0.8999999999999999
0.36,0.48,0.24,0.48,1.02
0.72,0.48,0.54,0.48,1.14
0.36,0.24,0.36,0.6,1.92
0.72,0.78,0.36,0.41999999999999993,1.32
0.41999999999999993,0.54,0.36,0.6,1.02
0.48,0.24,0.24,0.41999999999999993,1.32
0.24,0.48,0.3,0.41999999999999993,0.36
0.6,0.36,0.36,0.41999999999999993,1.14
0.41999999999999993,0.6,0.12,0.3,1.08
0.72,0.6,0.12,0.41999999999999993,1.32
0.41999999999999993,0.41999999999999993,,0.36,1.8599999999999999
0.66,0.54,,0.3,1.7399999999999998
0.24,0.72,,0.48,1.32
0.41999999999999993,0.54,,0.54,1.38
1.08,0.54,,0.54,1.62
0.48,0.72,,0.6,1.62
,0.48,,0.48,1.8599999999999999
,0.36,,0.3,1.14
,0.54,,0.6,1.38
,0.6,,,1.56
,0.48,,,1.62
,0.6,,,1.32
,0.72,,,1.08
,0.48,,,0.96
,0.48,,,1.44
,0.6,,,1.56
,0.6,,,1.2
,0.3,,,0.41999999999999993
,0.41999999999999993,,,1.14
,0.6,,,
,0.66,,,
,0.41999999999999993,,,
