Date,Investigator,CH,[Tubulin] $(\mu M)$,[DCX] $(\mu M)$,Length $(\mu m)$,Lifetime $(min)$,Growth Rate $(\mu m / min)$,Time to Nucleate $(min)$,Shrink Length $(\mu m)$,Shrink Lifetime $(min)$,Shrink Rate $(\mu m / min)$,Rescues,DCX Type
2020-03-04,Sofia,12,7.0,0.0,1.7723999999999998,3.0276666666666667,0.5854012991302432,4.61475,1.7723999999999998,0.09766666666666667,18.14744027303754,False,None
2020-03-04,Sofia,12,7.0,0.0,3.8612999999999995,5.371666666666667,0.7188271796462922,0.41508333333333336,3.9879,0.19533333333333333,20.415870307167236,False,None
2020-03-04,Sofia,12,7.0,0.0,1.6458,2.2463333333333333,0.7326606321412672,1.09875,1.7090999999999998,0.09766666666666667,17.499317406143344,False,None
2020-03-04,Sofia,12,7.0,0.0,2.532,4.199666666666667,0.602904992459719,0.8057500000000001,2.532,0.19533333333333333,12.96245733788396,False,None
2020-03-04,Sofia,12,7.0,0.0,2.9751,3.809,0.7810711472827513,19.948416666666667,2.9751,0.09766666666666667,30.461774744027302,False,None
2020-03-04,Sofia,12,7.0,0.0,2.532,4.2973333333333334,0.5892026062674527,8.912083333333333,2.532,0.09766666666666667,25.92491467576792,False,None
2020-03-04,Sofia,12,7.0,0.0,5.3805,7.129666666666667,0.7546636121370797,0.51275,5.2539,0.29300000000000004,17.93139931740614,False,None
2020-03-04,Sofia,12,7.0,0.0,4.6209,7.227333333333334,0.639364449774006,3.0520833333333335,4.8107999999999995,0.09766666666666667,49.25733788395904,False,None
2020-03-04,Sofia,12,7.0,0.0,7.659299999999999,10.157333333333334,0.7540660278288264,0.3174166666666667,7.8492,0.39066666666666666,20.091808873720137,False,None
2020-03-04,Sofia,12,7.0,0.0,3.5447999999999995,6.836666666666668,0.5184982935153583,1.7824166666666668,3.6713999999999998,0.09766666666666667,37.59112627986348,False,None
2020-03-04,Sofia,12,7.0,0.0,2.4686999999999997,3.9066666666666667,0.6319197952218429,12.916416666666667,2.4686999999999997,0.19533333333333333,12.638395904436859,False,None
2020-03-04,Sofia,12,7.0,0.0,0.9494999999999999,1.2696666666666667,0.7478340771856129,0.9034166666666668,1.0128,0.09766666666666667,10.369965870307167,False,None
2020-03-04,Sofia,12,7.0,0.0,1.8356999999999999,3.1253333333333333,0.5873613481228669,3.638083333333334,1.8356999999999999,0.09766666666666667,18.79556313993174,False,None
2020-03-04,Sofia,12,7.0,0.0,0.8229,1.3673333333333335,0.6018283764017551,1.2940833333333335,0.8229,,,False,None
2020-03-04,Sofia,12,7.0,0.0,11.457299999999998,18.361333333333334,0.6239906324885628,16.139416666666666,11.457299999999998,0.48833333333333334,23.46204778156996,False,None
2020-03-04,Sofia,12,7.0,0.0,11.5206,17.970666666666666,0.6410780531236089,8.228416666666668,11.7738,0.6836666666666668,17.221550463188684,False,None
2020-03-04,Sofia,12,7.0,0.0,,,,,,,,False,None
2020-03-04,Sofia,12,7.0,0.0,1.5824999999999998,2.93,0.5401023890784982,24.53875,1.6458,0.09766666666666667,16.851194539249146,False,None
2020-03-04,Sofia,12,7.0,0.0,1.4559,2.051,0.7098488542174548,1.09875,1.5191999999999999,0.09766666666666667,15.55494880546075,False,None
2020-03-04,Sofia,12,7.0,0.0,2.9118,4.688000000000001,0.6211177474402729,0.6104166666666667,2.9751,0.09766666666666667,30.461774744027302,False,None
2020-03-04,Sofia,12,7.0,0.0,5.000699999999999,7.227333333333334,0.6919149524951571,0.41508333333333336,5.064,0.29300000000000004,17.283276450511945,False,None
2020-03-04,Sofia,12,7.0,0.0,6.0767999999999995,8.497000000000002,0.7151700600211838,15.748750000000001,6.329999999999999,0.09766666666666667,64.81228668941979,False,None
2020-03-04,Sofia,12,7.0,0.0,0.5697,1.0743333333333334,0.5302823456407074,0.8057500000000001,0.5697,,,False,None
2020-03-04,Sofia,12,7.0,0.0,3.9879,6.0553333333333335,0.6585764615215237,0.51275,4.241099999999999,0.39066666666666666,10.856058020477814,False,None
