Date,Investigator,CH,[Tubulin] $(\mu M)$,[DCX] $(\mu M)$,Length $(\mu m)$,Lifetime $(min)$,Growth Rate $(\mu m / min)$,Time to Nucleate $(min)$,Shrink Length $(\mu m)$,Shrink Lifetime $(min)$,Shrink Rate $(\mu m / min)$,Rescues,DCX Type
2020-03-09,Sofia,11,6.0,100.0,3.6713999999999998,5.441333333333334,0.674724332271502,1.8785554942612848,0.5064,0.5830000000000001,0.8686106346483703,True,WT
2020-03-09,Sofia,11,6.0,100.0,7.469399999999999,13.991999999999999,0.5338336192109777,0.42105549426128464,1.9623,0.7773333333333333,2.5243996569468266,True,WT
2020-03-09,Sofia,11,6.0,100.0,4.937399999999999,13.1175,0.3763979416809605,0.615388827594618,2.7851999999999997,1.9433333333333331,1.4332075471698114,True,WT
2020-03-09,Sofia,11,6.0,100.0,6.899699999999999,12.145833333333334,0.5680713550600343,0.615388827594618,1.266,0.9716666666666666,1.302915951972556,True,WT
2020-03-09,Sofia,11,6.0,100.0,4.431,6.024333333333333,0.7355170696619266,0.42105549426128464,1.3293,0.5830000000000001,2.2801029159519723,True,WT
2020-03-09,Sofia,11,6.0,100.0,5.8236,13.020333333333333,0.4472696551547579,0.7125554942612846,1.0128,0.7773333333333333,1.3029159519725557,True,WT
2020-03-09,Sofia,11,6.0,100.0,3.7346999999999997,7.384666666666666,0.5057371129367157,0.42105549426128464,1.0128,0.6801666666666667,1.4890468022543493,True,WT
2020-03-09,Sofia,11,6.0,100.0,9.0519,20.6965,0.43736380547435555,0.42105549426128464,2.9751,1.6518333333333333,1.8010896983150035,True,WT
2020-03-09,Sofia,11,6.0,100.0,4.5576,8.939333333333334,0.5098366768588262,0.5182221609279514,1.8356999999999999,0.6801666666666667,2.698897329086008,True,WT
2020-03-09,Sofia,11,6.0,100.0,4.4943,7.579,0.592993798654176,0.42105549426128464,1.7090999999999998,1.0688333333333333,1.5990332137845,True,WT
2020-03-09,Sofia,11,6.0,100.0,4.6209,6.607333333333333,0.6993592977499747,0.42105549426128464,1.1394,0.6801666666666667,1.675177652536143,True,WT
2020-03-09,Sofia,11,6.0,100.0,4.6842,9.522333333333334,0.4919172471733118,0.906888827594618,1.0760999999999998,0.6801666666666667,1.582112227395246,True,WT
2020-03-09,Sofia,11,6.0,100.0,4.431,8.647833333333333,0.5123826777420163,0.5182221609279514,1.0128,0.5830000000000001,1.7372212692967406,True,WT
2020-03-09,Sofia,11,6.0,100.0,5.3172,10.882666666666667,0.48859348198970837,0.906888827594618,2.0256,1.1660000000000001,1.7372212692967406,True,WT
2020-03-09,Sofia,11,6.0,100.0,11.7738,20.307833333333335,0.5797664283897018,0.42105549426128464,7.3427999999999995,6.315833333333333,1.1626019263755112,True,WT
2020-03-09,Sofia,11,6.0,100.0,4.6209,7.676166666666666,0.6019801550252948,1.2955554942612848,0.8861999999999999,0.5830000000000001,1.520068610634648,True,WT
2020-03-09,Sofia,11,6.0,100.0,4.4943,8.162,0.5506370987503062,2.364388827594618,1.8356999999999999,1.6518333333333333,1.1113106649177682,True,WT
2020-03-09,Sofia,11,6.0,100.0,5.570399999999999,9.328000000000001,0.5971698113207545,0.615388827594618,1.4559,1.1660000000000001,1.2486277873070324,True,WT
2020-03-09,Sofia,11,6.0,100.0,8.355599999999999,15.4495,0.5408330366678532,0.42105549426128464,3.8612999999999995,3.3036666666666665,1.1687922510342044,True,WT
2020-03-09,Sofia,11,6.0,100.0,4.431,8.162,0.5428816466552315,1.8785554942612848,1.0128,0.9716666666666666,1.0423327615780447,True,WT
2020-03-09,Sofia,11,6.0,100.0,4.5576,8.939333333333334,0.5098366768588262,0.42105549426128464,1.2026999999999999,1.3603333333333334,0.8841215388385198,True,WT
2020-03-09,Sofia,11,6.0,100.0,5.1906,9.716666666666667,0.5341955403087478,0.323888827594618,1.4559,0.9716666666666666,1.4983533447684392,True,WT
2020-03-09,Sofia,11,6.0,100.0,5.8236,12.923166666666667,0.45063258489276364,0.5182221609279514,1.4559,0.7773333333333333,1.8729416809605488,True,WT
2020-03-09,Sofia,11,6.0,100.0,4.1145,7.967666666666667,0.5163996151110738,0.42105549426128464,0.9494999999999999,1.1660000000000001,0.8143224699828472,True,WT
