Date,Investigator,CH,[Tubulin] $(\mu M)$,[DCX] $(\mu M)$,Length $(\mu m)$,Lifetime $(min)$,Growth Rate $(\mu m / min)$,Time to Nucleate $(min)$,Shrink Length $(\mu m)$,Shrink Lifetime $(min)$,Shrink Rate $(\mu m / min)$,Rescues,DCX Type
2020-03-11,Sofia,12,5.0,100.0,1.7090999999999998,4.335,0.39425605536332176,0.19266666666666668,1.1394,0.4816666666666667,2.3655363321799308,True,WT
2020-03-11,Sofia,12,5.0,100.0,,,,,,,,False,WT
2020-03-11,Sofia,12,5.0,100.0,5.3805,7.610333333333332,0.7069992553983618,0.289,0.8229,1.2523333333333333,0.6570934256055363,True,WT
2020-03-11,Sofia,12,5.0,100.0,2.6586,4.142333333333334,0.6418121831495934,0.09633333333333334,0.5064,0.8670000000000001,0.5840830449826988,True,WT
2020-03-11,Sofia,12,5.0,100.0,6.266699999999998,10.693,0.5860562985130457,0.289,3.4815,0.9633333333333334,3.6140138408304487,True,WT
2020-03-11,Sofia,12,5.0,100.0,6.4566,9.922333333333334,0.6507138777841233,2.6010000000000004,3.165,2.119333333333333,1.4933941491034914,True,WT
2020-03-11,Sofia,12,5.0,100.0,18.4203,25.81733333333333,0.7134857718328771,0.19266666666666668,14.4957,7.995666666666668,1.812944511610456,True,WT
2020-03-11,Sofia,12,5.0,100.0,3.0384,5.394666666666668,0.5632229362333168,0.19266666666666668,1.6458,0.8670000000000001,1.8982698961937716,True,WT
2020-03-11,Sofia,12,5.0,100.0,1.5824999999999998,2.6010000000000004,0.6084198385236447,1.445,1.1394,0.6743333333333333,1.6896688086999505,True,WT
2020-03-11,Sofia,12,5.0,100.0,14.115899999999998,25.04666666666667,0.5635839765770561,0.09633333333333334,12.4701,9.537,1.3075495438817235,True,WT
2020-03-11,Sofia,12,5.0,100.0,3.1017,4.913,0.6313250559739466,0.8670000000000001,2.0256,0.578,3.5044982698961937,True,WT
