14,12,10,8,6
15.0,21.0,9.0,14.0,3.6666666666666665
6.0,1.8333333333333333,7.0,5.0,7.666666666666667
7.166666666666667,6.0,9.833333333333334,9.166666666666666,2.6666666666666665
1.1666666666666667,10.333333333333334,7.0,5.166666666666667,2.1666666666666665
3.0,4.5,16.666666666666668,3.1666666666666665,2.8333333333333335
20.666666666666668,3.0,4.0,9.833333333333334,2.8333333333333335
4.5,3.8333333333333335,15.0,8.0,2.8333333333333335
11.833333333333334,10.166666666666666,18.333333333333332,15.0,1.1666666666666667
7.0,6.166666666666667,4.166666666666667,4.166666666666667,2.3333333333333335
3.5,8.166666666666666,12.166666666666666,10.666666666666666,2.6666666666666665
8.0,1.3333333333333333,2.5,7.833333333333333,2.3333333333333335
25.0,10.666666666666666,8.0,5.666666666666667,1.1666666666666667
1.8333333333333333,11.833333333333334,7.0,4.666666666666667,5.166666666666667
24.833333333333332,3.5,1.8333333333333333,10.5,2.3333333333333335
9.5,18.0,2.3333333333333335,10.5,5.0
1.8333333333333333,4.166666666666667,3.0,11.166666666666666,7.166666666666667
2.5,14.833333333333334,0.8333333333333334,11.0,2.1666666666666665
6.0,27.166666666666668,7.333333333333333,7.5,2.6666666666666665
4.666666666666667,11.666666666666666,7.666666666666667,8.333333333333334,5.333333333333333
7.666666666666667,7.5,3.3333333333333335,12.0,2.3333333333333335
21.833333333333332,8.166666666666666,8.333333333333334,13.166666666666666,3.6666666666666665
2.1666666666666665,8.0,17.833333333333332,4.5,6.166666666666667
9.166666666666666,6.166666666666667,1.5,4.166666666666667,2.3333333333333335
20.166666666666668,23.666666666666668,5.833333333333333,15.166666666666666,5.333333333333333
10.833333333333334,6.333333333333333,2.8333333333333335,7.0,4.666666666666667
2.5,5.333333333333333,4.333333333333333,3.8333333333333335,5.666666666666667
7.666666666666667,7.5,1.1666666666666667,14.666666666666666,2.0
26.5,14.5,3.3333333333333335,7.0,3.5
13.0,8.166666666666666,5.5,13.833333333333334,1.6666666666666667
18.166666666666668,6.0,3.0,5.333333333333333,3.6666666666666665
12.833333333333334,3.5,2.1666666666666665,4.666666666666667,1.3333333333333333
26.333333333333332,15.833333333333334,9.666666666666666,4.666666666666667,5.0
3.0,8.666666666666666,7.5,17.5,3.1666666666666665
16.166666666666668,4.166666666666667,1.3333333333333333,5.666666666666667,1.5
18.666666666666668,12.166666666666666,11.5,4.0,7.0
3.0,13.166666666666666,4.333333333333333,6.833333333333333,4.0
25.833333333333332,13.333333333333334,8.833333333333334,8.5,2.6666666666666665
6.333333333333333,4.333333333333333,19.833333333333332,2.3333333333333335,2.5
